,ID,class,formula,interface_atom,spacegroup,alphax_el,alphaz_el,ehull,a,dipole,density,dos_at_ef_nosoc,energy,hform,workfunction,efermi,evac,MagpieData mean Polarizability,MagpieData mean FirstIonizationEnergy,MagpieData mean CovalentRadius,MagpieData mean NValence,PymatgenData mean X,DemlData mean molar_vol,MagpieData mean Polarizability_A,MagpieData mean FirstIonizationEnergy_A,MagpieData mean Density_A,MagpieData mean MendeleevNumber_A,MagpieData mean CovalentRadius_A,MagpieData mean NsValence_A,MagpieData mean NValence_A,MagpieData mean NsUnfilled_A,PymatgenData mean X_A,PymatgenData mean atomic_radius_A,DemlData mean molar_vol_A,MagpieData mean Polarizability_interface,MagpieData mean NValence_interface
10,95ba7a2dbc9696f447b77631375ae56e,TMDC-H,V1 Se2,Se1,187,9.4209194249722,0.4021265285038645,0.0,3.3434430430519333,4.224355944838314e-10,1.9687249645682297,0.0,-17.6144491276158,-0.7082671161326175,5.448592002820883,-1.3133138996025833,4.135278103218299,6.646666666666667,8.750323333333334,131.0,12.333333333333334,2.243333333333333,13.72,12.4,6.74619,6110.0,46.0,153.0,2.0,5.0,0.0,1.63,1.35,8.32,3.77,16.0
11,d9dcfc64d4831010e5c751c2bf01fbdf,TMDC-H,Te2 Ir1,Te1,187,23.804716710009924,0.5417441470026779,0.3040977911311508,3.794983621590224,3.5802252779419295e-13,3.2939699857511964,1.1845511734971768,-15.773836656226685,-0.029495855991394,4.177358967500114,0.039042366423638,4.216401333923752,6.2,8.995406666666668,139.0,18.33333333333333,2.1333333333333333,16.48,7.6,8.96702,22560.0,60.0,141.0,2.0,23.0,0.0,2.2,1.35,8.52,5.5,16.0
12,964eff42ed61cfbd235319fcde4d7140,TMDC-H,Mn1 Se2,Se1,187,43.53226428686315,0.4200839681905821,0.1433163975843984,3.2539550114425677,3.462889245725005e-09,2.1434491676931886,2.535686761143924,-17.660178026859448,-0.3259454555426266,4.877100930256187,-0.6750249703457815,4.202075959910406,5.646666666666667,8.9796,126.33333333333331,13.0,2.2166666666666663,13.396666666666668,9.4,7.43402,7470.0,52.0,139.0,2.0,7.0,0.0,1.55,1.4,7.35,3.77,16.0
13,a5792de313fb28035b5c110c94c5a659,TMDC-H,Te2 Os1,Te1,187,27.04872719986632,0.4535596681031614,0.3134332673939894,3.740599399755858,-6.119672819536524e-14,3.356660258229005,2.592096313157479,-16.873230207077384,0.2423967312664802,3.990825168886091,0.3737218279106534,4.3645469967967445,6.5,8.819143333333335,140.0,18.0,2.1333333333333333,16.44666666666667,8.5,8.43823,22590.0,57.0,144.0,2.0,22.0,0.0,2.2,1.3,8.42,5.5,16.0
14,a0f5762fee8f9eb30db4401eb4bc357b,TMDC-H,Re1 Te2,Te1,187,65.80402139065352,0.4435673546427251,0.2727914468524244,3.700532366885005,1.3167836711465248e-08,3.3797807491648086,2.022069285261293,-17.525461195061464,0.1806021591658471,3.8700242003615033,0.581435899952308,4.451460100313812,6.9,8.617573333333334,142.33333333333334,17.666666666666668,2.033333333333333,16.593333333333334,9.7,7.83352,21020.0,54.0,151.0,2.0,21.0,0.0,1.9,1.35,8.86,5.5,16.0
15,e2523c6795462e34b9f1c170e948c5af,TMDC-H,Zr1 Se2,Se1,187,4.843985396250304,0.4081253227951509,0.14404070352737,3.7017251979532215,-5.3798802606036594e-14,1.897513127680857,0.0,-18.038214523460404,-1.2232091273761745,5.915598107868574,-1.893009020222524,4.0225890876460495,8.479999999999999,8.712893333333334,138.33333333333334,12.0,2.143333333333333,15.62,17.9,6.6339,6511.0,44.0,175.0,2.0,4.0,0.0,1.33,1.55,14.02,3.77,16.0
16,711e931198a74825d5852daa0c7ca129,TMDC-H,Ir1 S2,S1,187,15.3232686096699,1.8539980171830317,0.5583331243991422,3.398806477809007,8.046789774079161e-14,2.39183321663909,4.471067134903208,-17.126369079867676,0.1018315984786599,4.81765078243658,-0.7869783529173495,4.030672429519231,4.466666666666666,9.89568,117.0,11.666666666666666,2.4533333333333336,13.193333333333332,7.6,8.96702,22560.0,60.0,141.0,2.0,23.0,0.0,2.2,1.35,8.52,2.9,6.0
17,55bd76286b28574b80335163cd70327c,TMDC-H,Ni1 Te2,Te1,187,13.80578131640903,0.5432672842463199,0.1642543209470701,3.714655261582483,5.958538458224612e-10,2.427103197046752,1.395982639802056,-13.885624694067369,-0.0762589136393637,3.970119673140385,-0.1570905701318497,3.8130291030085353,5.933333333333334,8.553,133.33333333333334,14.0,2.036666666666666,15.836666666666668,6.8,7.6398,8908.0,61.0,124.0,2.0,10.0,0.0,1.91,1.35,6.59,5.5,16.0
18,efee196bd4684f32370c0bbe535cb57f,TMDC-H,Pt1 Se2,Se1,187,13.40056180327829,2.15221050025633,0.4515136006212632,3.646472069242891,-2.1068260026594947e-09,2.8333420925947204,2.080651921426115,-13.205062835740078,0.0382134223824663,4.721885722910318,-0.9276178384807864,3.794267884429531,4.68,9.48786,125.33333333333331,18.666666666666668,2.4599999999999995,13.976666666666668,6.5,8.9588,21090.0,63.0,136.0,1.0,24.0,1.0,2.28,1.35,9.09,3.77,16.0
19,7af7056b0a7e58848b3fc287b56fe8c2,TMDC-H,Sc1 S2,S1,187,2.0494310797010797,0.3392338630235552,0.3947997662519076,3.787811531031907,-5.3779310808546383e-14,0.8228199637753011,0.0,-16.518109451217796,-1.2340720248222243,5.660697225918783,-2.563223208309518,3.0974740176092648,7.866666666666667,9.093836666666666,126.66666666666669,5.0,2.1733333333333333,15.353333333333332,17.8,6.56149,2985.0,11.0,170.0,2.0,3.0,0.0,1.36,1.6,15.0,2.9,6.0
20,3d740b2d1476ede431f1438c0a5b5ed4,TMDC-H,W1 S2,S1,187,5.577107632296424,0.3732812212639025,0.0,3.185945949661419,-7.390904355928587e-11,2.581484906231025,0.0,-22.261998009484405,-0.8735485740690395,4.779683250760069,-0.1349472564389958,4.644735994321073,5.633333333333333,9.528016666666668,124.0,10.666666666666666,2.5066666666666664,13.51,11.1,7.86403,19250.0,51.0,162.0,2.0,20.0,0.0,2.36,1.35,9.47,2.9,6.0
21,fc600b77d1aa526a5879644076882cda,TMDC-H,Co1 S2,S1,187,22.22371439352709,0.4784401725844197,0.2366023605927421,3.226310995228775,-3.1364826754047256e-14,1.292590148991163,1.5032793676995069,-16.837775889729933,-0.1509632487031874,5.14866323080999,-1.3476330841974289,3.801030146612561,4.433333333333334,9.533676666666668,112.0,7.0,2.3466666666666667,12.576666666666666,7.5,7.88101,8900.0,58.0,126.0,2.0,9.0,0.0,1.88,1.35,6.67,2.9,6.0
22,6172f1c6a1642740c28608972ad7e40c,TMDC-H,Cr1 Te2,Te1,187,13.545574018791056,0.8760686794239005,0.1082144486294681,3.470167876040398,-3.375663682842966e-14,2.656568869606911,0.0,-16.13552849577259,-0.1057762213374123,4.572541965281203,-0.0258155028571807,4.546726462424022,7.533333333333334,8.261903333333334,138.33333333333334,12.666666666666666,1.9533333333333331,16.05,11.6,6.76651,7140.0,49.0,139.0,1.0,6.0,1.0,1.66,1.4,7.23,5.5,16.0
23,7944604501f90c5ddf77aed5fd611a0e,TMDC-H,Ge1 S2,S1,187,21.368188023537886,0.3904058111973038,0.4868879429799815,3.3804245272770226,-1.6005834734612984e-14,1.2695473053801678,1.2521045065801335,-12.250371208404596,0.1405382150634526,5.966616200662946,-2.106837130831799,3.859779069831148,3.88,9.539816666666669,110.0,8.666666666666666,2.39,14.896666666666668,5.84,7.89943,5323.0,79.0,120.0,2.0,14.0,0.0,2.01,1.25,13.63,2.9,6.0
24,b94c04852d2b057a5163df600046c414,TMDC-H,Pd1 Se2,Se1,187,40.088844541745374,1.294617704388715,0.2676379311012168,4.001093005693194,-6.188221975526365e-13,1.819711931807038,0.2146040578032199,-10.854837045365905,-0.0230666492455953,3.698481153902167,-0.8096672673308551,2.8888138865713118,4.113333333333333,9.28056,126.33333333333331,14.0,2.433333333333333,13.800000000000002,4.8,8.3369,12023.0,62.0,139.0,0.0,10.0,0.0,2.2,1.4,8.56,3.77,16.0
25,4006406766d318f5ee1c1252d796f64a,TMDC-H,Te2 Rh1,Te1,187,28.193608165218517,0.544467613165085,0.2151584622103897,3.78778889558852,-4.674245221881417e-14,2.6478962076513106,1.174897943897762,-14.262082701899503,-0.2350568322826328,4.396955050412016,-0.3559689673899023,4.040986083022114,6.533333333333334,8.492700000000001,139.33333333333334,13.666666666666666,2.16,16.400000000000002,8.6,7.4589,12450.0,59.0,142.0,1.0,9.0,1.0,2.28,1.35,8.28,5.5,16.0
26,36eaea3e7f60a8ab7b00677cd45fc6d4,TMDC-H,Sn1 Se2,Se1,187,4.924288686559035,0.4330951313165816,0.2651282591282152,3.7891006136476895,3.0103169317660046e-14,2.001573540982612,0.0,-11.268739489135156,-0.0822881840734985,5.6206324327390345,-1.8431912700770872,3.777441162661948,4.866666666666666,8.949566666666668,126.33333333333331,15.333333333333334,2.353333333333333,16.37666666666667,7.06,7.34392,7310.0,80.0,139.0,2.0,14.0,0.0,1.96,1.45,16.29,3.77,16.0
27,2e5739ed0bfd4a30182d834d5e0f609e,TMDC-H,Cu1 Te2,Te1,187,10.040299362854745,0.451160113976182,0.1952435121283784,3.91584603461284,-7.891998644364588e-16,2.230407201041797,2.608896155970735,-9.677947576053969,0.13594469196241,4.036500111215376,-0.5739452953942389,3.462554815821137,5.716666666666666,8.58186,136.0,14.333333333333334,2.033333333333333,16.01,6.15,7.72638,8920.0,64.0,132.0,1.0,11.0,1.0,1.9,1.35,7.11,5.5,16.0
28,eb6e5b4873db474cdf73ce0a4cc03c9c,TMDC-H,Hf1 S2,S1,187,3.155187176311958,0.3593453544954036,0.2170574673631027,3.5430538233306743,-1.326134977821527e-12,2.0430949946853563,0.0,-19.788167783112925,-1.375310848700365,6.356730687777906,-2.3437746567010938,4.012956031076813,7.333333333333333,9.181696666666667,128.33333333333334,10.0,2.1533333333333333,14.833333333333334,16.2,6.82507,13310.0,45.0,175.0,2.0,18.0,0.0,1.3,1.55,13.44,2.9,6.0
29,2c7e087b845002d5076fad54cb687301,TMDC-H,Mo1 S2,S1,187,6.192093166810009,0.3739023163571379,0.0,3.1840664646845926,1.103390711410956e-11,1.6700732803302054,0.0,-22.12110486843581,-0.920927544752896,5.09264388401284,-0.5619081841937554,4.530735699819084,6.2,9.270816666666668,121.33333333333331,6.0,2.44,13.48,12.8,7.09243,10280.0,50.0,154.0,1.0,6.0,1.0,2.16,1.45,9.38,2.9,6.0
30,20ee60c6a9ad67ae5721a20cdc2ef024,TMDC-H,Pb1 S2,S1,187,2.025653141851439,0.2752572591918618,0.1913148603216968,4.727143169804308,1.6698428935396098e-15,1.357528754239555,0.0,-12.476906590528722,-0.1873851825861674,4.192622568227289,-1.8699621480319957,2.322660420195294,4.265,9.378883333333334,118.66666666666669,13.333333333333334,2.4966666666666666,16.44,6.995,7.41663,11340.0,81.0,146.0,2.0,28.0,0.0,2.33,1.8,18.26,2.9,6.0
31,807d2424ef592a1f56801912cf35c732,TMDC-H,Re1 S2,S1,187,34.014814399969765,0.3557715720843695,0.3159723768263021,3.306706256558245,-2.0284720052570348e-08,2.452814135967373,2.541641504604083,-20.64472072796507,-0.2769794227849698,4.083653368534293,0.196191295447516,4.279844663981809,5.166666666666667,9.517846666666667,120.33333333333331,11.0,2.353333333333333,13.306666666666668,9.7,7.83352,21020.0,54.0,151.0,2.0,21.0,0.0,1.9,1.35,8.86,2.9,6.0
32,236fe8aa9c4282b5104d92ff401bb78e,TMDC-H,Ta1 Se2,Se1,187,4.479112669752107,0.4032017698194487,0.0,3.4714223030432936,8.30913767278628e-10,2.9373441373935294,2.6130084937285454,-19.294312250463733,-0.8374068015258563,5.387858133103824,-1.0245883270521343,4.363269806051689,6.88,9.018116666666666,136.66666666666666,17.0,2.2,14.563333333333334,13.1,7.54957,16650.0,48.0,170.0,2.0,19.0,0.0,1.5,1.45,10.85,3.77,16.0
33,175d141e3563bc3824b160bb31b53ed7,TMDC-H,Ti1 S2,S1,187,5.098616873293955,0.3663892714042456,0.1446403222973746,3.3448481802734773,-3.490503266958577e-10,1.0652855647920836,0.0,-18.339142142683517,-1.1644198134541348,6.404186664305225,-2.506079725666692,3.898106938638533,6.8,9.182713333333334,123.33333333333331,5.333333333333333,2.2333333333333334,13.9,14.6,6.82812,4507.0,43.0,160.0,2.0,4.0,0.0,1.54,1.4,10.64,2.9,6.0
34,f81331d3d95f93d909edf93dabdb52ac,TMDC-H,Zr1 Te2,Te1,187,9.953761994901122,0.466813809709679,0.1100664996295334,3.922522166534176,-1.4182363891221724e-14,2.3069600903807506,0.0,-16.17232615747774,-0.7865756072655975,5.38672603030734,-1.2316315686323565,4.155094461674984,9.633333333333333,8.2177,150.33333333333334,12.0,1.8433333333333333,18.313333333333333,17.9,6.6339,6511.0,44.0,175.0,2.0,4.0,0.0,1.33,1.55,14.02,5.5,16.0
35,cfa5b953066ce3cfb9f5675c1d164d72,TMDC-H,Au1 S2,S1,187,40.28682216488691,4.49179078629037,0.6653576658789401,3.59349016423634,-1.884034959088672e-14,2.163214262159464,3.995169234298984,-9.472189736084562,0.6046410317009799,5.637158432385179,-2.125478891650636,3.511679540734543,3.8666666666666663,9.98185,115.33333333333331,12.333333333333334,2.566666666666667,13.756666666666666,5.8,9.22553,19300.0,66.0,136.0,1.0,25.0,1.0,2.54,1.35,10.21,2.9,6.0
36,7aec08938d5f53c7eeede95540326d85,TMDC-H,Fe1 S2,S1,187,9.163428799537542,0.5193789747301605,0.2672661636552338,3.154284910685056,-4.5474226169503575e-08,1.30674999157883,1.4597871287576845,-17.98714375487761,-0.2631056429491731,5.134842760513715,-1.143249960553066,3.9915927999606495,4.733333333333333,9.540806666666668,114.0,6.666666666666667,2.33,12.716666666666669,8.4,7.9024,7874.0,55.0,132.0,2.0,8.0,0.0,1.83,1.4,7.09,2.9,6.0
37,8244afa903c5fea98b67ef454c271905,TMDC-H,Ge1 Se2,Se1,187,8.725612568969764,0.4381892496911269,0.4199835348206294,3.5238869450635657,2.997314429614869e-14,1.9388483086304669,1.7655709124166823,-11.018310831646918,0.1543826801826048,5.59475173588476,-1.656348204711891,3.938403531172869,4.46,9.134736666666669,120.0,15.333333333333334,2.37,15.490000000000002,5.84,7.89943,5323.0,79.0,120.0,2.0,14.0,0.0,2.01,1.25,13.63,3.77,16.0
38,520f3c087f6d386c3b4ead8994bae023,TMDC-H,Hg1 Se2,Se1,187,2.325681034407031,0.3344208144505495,0.4780119068083394,4.452458839504652,8.728454991391235e-10,1.9738067179492509,0.2205222618449157,-6.907971505804088,0.3143461125971847,4.738350888718702,-2.222557800165559,2.515793088553143,4.3,9.98076,124.0,19.33333333333333,2.3666666666666667,15.643333333333336,5.36,10.4375,13534.0,71.0,132.0,2.0,26.0,0.0,2.0,1.5,14.09,3.77,16.0
39,4ac01a8cfda656ff467c3ea4d3c10fdb,TMDC-H,Mn1 Te2,Te1,187,9.204521421494553,0.4848245934365656,0.0955861282488233,3.6600649905406897,-3.354871077065004e-08,2.435674572226111,2.17268542186836,-16.43882603238403,-0.104157392601131,4.424130011313829,-0.3299648297122462,4.094165181601583,6.8,8.484406666666667,138.33333333333334,13.0,1.9166666666666667,16.09,9.4,7.43402,7470.0,52.0,139.0,2.0,7.0,0.0,1.55,1.4,7.35,5.5,16.0
40,85729d36579a34acc2addfa95631c3bd,TMDC-H,Nb1 Te2,Te1,187,7.712217495265945,0.4695548423666558,0.0179281149406461,3.682066436616773,2.3516779814905574e-13,2.635850919199114,2.9389146335959646,-18.062822740348523,-0.4422649768417876,5.037583136896734,-0.5353928081017147,4.5021903287950185,8.9,8.25935,146.66666666666666,12.333333333333334,1.9333333333333336,17.25,15.7,6.75885,8570.0,47.0,164.0,1.0,5.0,1.0,1.6,1.45,10.83,5.5,16.0
41,82e1fe1fcea45cbc1af55a7b1933192a,TMDC-H,V1 Te2,Te1,187,15.102706174908835,0.4582584718353907,0.0156275680244546,3.5983597145838613,-1.2603060651590992e-09,2.450191158173212,0.0,-15.85377771783303,-0.3067059147553384,4.9892154531885975,-0.6806556950513847,4.308559758137212,7.8,8.255130000000001,143.0,12.333333333333334,1.9433333333333331,16.413333333333334,12.4,6.74619,6110.0,46.0,153.0,2.0,5.0,0.0,1.63,1.35,8.32,5.5,16.0
42,195c20a442d12f16fca7ed65d56593ea,TMDC-H,Te2 Ru1,Te1,187,29.27071884192763,0.4680299315008855,0.3041677580449295,3.693633673221727,1.8529354926411475e-10,2.7467765540630102,4.268684285763964,-15.968625427569084,-0.0319320827777739,4.252030882441862,0.0596402598018556,4.311671142243718,6.866666666666667,8.4599,140.66666666666666,13.333333333333334,2.1333333333333333,16.363333333333333,9.6,7.3605,12370.0,56.0,146.0,1.0,8.0,1.0,2.2,1.3,8.17,5.5,16.0
43,80936158348b87a1f7933ee569fc259a,TMDC-H,Sc1 Se2,Se1,187,2.6143788049726533,0.3756054032359206,0.0465151445834011,3.945378833612474,3.807060134707402e-10,1.393570160457677,0.0,-15.004505969972694,-1.1263798582072642,5.328957707345971,-2.130782585015048,3.198175122330923,8.446666666666667,8.688756666666666,136.66666666666666,11.666666666666666,2.1533333333333333,15.946666666666667,17.8,6.56149,2985.0,11.0,170.0,2.0,3.0,0.0,1.36,1.6,15.0,3.77,16.0
44,de1168ed01bcb4a2878f5859c2298695,TMDC-H,Sn1 Te2,Te1,187,13.546488873079037,0.5403568507966278,0.3030901737916697,3.793075191996063,-1.6571833127514983e-14,2.565414703262365,2.265245287015719,-10.11320647704568,0.1175602180726826,5.04408110066599,-0.8666763608484076,4.177404739817582,6.02,8.454373333333335,138.33333333333334,15.333333333333334,2.053333333333333,19.07,7.06,7.34392,7310.0,80.0,139.0,2.0,14.0,0.0,1.96,1.45,16.29,5.5,16.0
45,123e8666c6dfc2f5fca898fa889f082c,TMDC-H,Au1 Se2,Se1,187,20.01666163862115,0.5884405399581131,0.4384343090880582,3.632440923900083,1.6146908433548302e-14,2.8536474243347194,2.1312465472021773,-9.011750583460504,0.3612784221089254,5.2383566898723055,-1.4179049181114909,3.820451771760815,4.446666666666666,9.57677,125.33333333333331,19.0,2.5466666666666664,14.35,5.8,9.22553,19300.0,66.0,136.0,1.0,25.0,1.0,2.54,1.35,10.21,3.77,16.0
46,2222036be7f04c507ff49ea1015eee11,TMDC-H,Cr1 S2,S1,187,8.561855322327691,0.905865386109784,0.0,3.047563542176879,-1.0461743755072542e-14,1.3357420992555271,0.0,-19.58252659832295,-0.6726039931704809,5.411454515223933,-1.113706828260475,4.297747686963458,5.8,9.162176666666667,116.33333333333331,6.0,2.273333333333333,12.763333333333334,11.6,6.76651,7140.0,49.0,139.0,1.0,6.0,1.0,1.66,1.4,7.23,2.9,6.0
47,3a2eeaafebc0152c91cd4f26c3825dd2,TMDC-H,Hg1 Te2,Te1,187,14.124084172114388,0.5499531060823653,0.4919329382013719,3.721736068165464,8.765625490068623e-07,3.2276022264127158,2.7858106727100296,-6.224771110712833,0.3567503090772922,5.067961276677656,-0.8403685840573403,4.227592692620316,5.453333333333333,9.485566666666667,136.0,19.33333333333333,2.066666666666667,18.33666666666667,5.36,10.4375,13534.0,71.0,132.0,2.0,26.0,0.0,2.0,1.5,14.09,5.5,16.0
48,83d98df923f69def3dccc53e57826ad8,TMDC-H,Te2 Pt1,Te1,187,11.7639456438163,0.7181314843957567,0.3263028380723511,3.899032946063616,3.0651268504206006e-09,3.131256265142086,3.0454153340788785,-13.043740668823066,-0.0933417905288405,4.087617710323683,-0.1462883619979882,3.941329348325695,5.833333333333333,8.992666666666667,137.33333333333334,18.666666666666668,2.16,16.67,6.5,8.9588,21090.0,63.0,136.0,1.0,24.0,1.0,2.28,1.35,9.09,5.5,16.0
49,23a6ab26358d0c75add756bc3d3f20ff,TMDC-H,Rh1 S2,S1,187,24.47037992361415,0.9510203804256944,0.3918126145878868,3.4137890453649598,5.56282665429507e-10,1.54960275969607,2.441087288616926,-15.462788492638577,-0.0531205001786059,5.111307138661407,-1.3678146319440112,3.743492506717396,4.8,9.392973333333334,117.33333333333331,7.0,2.48,13.113333333333332,8.6,7.4589,12450.0,59.0,142.0,1.0,9.0,1.0,2.28,1.35,8.28,2.9,6.0
50,155335aaec450a27cfa7d5e9c1497b9e,TMDC-H,Co1 Se2,Se1,187,23.001370220843885,0.5153243841808763,0.1678150900309844,3.3723874823766606,-4.4829963341690605e-14,2.0583850882461974,1.4242229933442152,-15.630306487261452,-0.1453157750137682,4.664951386346455,-0.7452897863151755,3.91966160003128,5.013333333333333,9.128596666666668,122.0,13.666666666666666,2.3266666666666667,13.170000000000002,7.5,7.88101,8900.0,58.0,126.0,2.0,9.0,0.0,1.88,1.35,6.67,3.77,16.0
51,a54e72157e4b6e7bd952c5e97dd92550,TMDC-H,Fe1 Se2,Se1,187,10.180394974894648,0.5189924828261201,0.1516385318254206,3.293997362731534,6.836710414717653e-10,2.1115543195580004,2.08057888021447,-16.632493650462994,-0.208397935277708,4.785053080428492,-0.6357507967166262,4.149302283711866,5.3133333333333335,9.135726666666669,124.0,13.333333333333334,2.31,13.310000000000002,8.4,7.9024,7874.0,55.0,132.0,2.0,8.0,0.0,1.83,1.4,7.09,3.77,16.0
52,7d467e294d0c5db8c7d3b322d28f6deb,TMDC-H,Ni1 S2,S1,187,41.65194816058605,1.2227838209164672,0.245593942392014,3.5418389134187698,2.1157796529199982e-09,1.095470465402351,0.6315265109334139,-15.568466748420864,-0.0550346694068117,3.7941071312542887,-0.8469471818431737,2.9471599494111147,4.2,9.453273333333334,111.33333333333331,7.333333333333333,2.356666666666667,12.55,6.8,7.6398,8908.0,61.0,124.0,2.0,10.0,0.0,1.91,1.35,6.59,2.9,6.0
53,b915e768edbea2693bf06a10749bedcb,TMDC-H,Os1 S2,S1,187,14.260387938318129,0.3779426644329109,0.4528124337507245,3.364648872135438,-7.794818194604608e-09,2.421172880695152,2.13827341283761,-19.129995160902716,0.0723133423417555,4.371757098250363,-0.2221332369200298,4.149623861330333,4.766666666666667,9.719416666666667,118.0,11.333333333333334,2.4533333333333336,13.159999999999998,8.5,8.43823,22590.0,57.0,144.0,2.0,22.0,0.0,2.2,1.3,8.42,2.9,6.0
54,c57efbf86e51f4a40bc410156bd5651a,TMDC-H,Pb1 Se2,Se1,187,2.478037955295087,0.3092648958220942,0.1797082408019219,4.877487004907106,2.274112849482877e-14,1.6887435993031703,0.0,-11.35004353667801,-0.2086064917693371,4.116844399147803,-1.7405249504474782,2.376319448700325,4.845,8.973803333333334,128.66666666666666,20.0,2.4766666666666666,17.033333333333335,6.995,7.41663,11340.0,81.0,146.0,2.0,28.0,0.0,2.33,1.8,18.26,3.77,16.0
55,c2289d591dbfabdf44ca8778ea323aef,TMDC-H,W1 Se2,Se1,187,6.590044311772052,0.4115628614796603,0.0,3.3190066244679373,7.961463648174029e-11,3.240298467021709,0.0,-20.23394890963929,-0.5943745345874092,4.323240362311849,0.366035504291786,4.689275866603635,6.213333333333334,9.122936666666666,134.0,17.333333333333332,2.4866666666666664,14.103333333333332,11.1,7.86403,19250.0,51.0,162.0,2.0,20.0,0.0,2.36,1.35,9.47,3.77,16.0
56,f1f4a6f141409df65210f534d1ad2d4c,TMDC-H,Te2 Pd1,Te1,187,20.729551970905483,0.5054682613209159,0.2271723628012694,4.0368004670501465,7.831643919359569e-12,2.385785132475639,1.4529463174301107,-10.595532406642864,-0.1219610382215599,3.853214630520744,-0.3655904853515356,3.487624145169209,5.266666666666667,8.785366666666667,138.33333333333334,14.0,2.1333333333333333,16.493333333333336,4.8,8.3369,12023.0,62.0,139.0,0.0,10.0,0.0,2.2,1.4,8.56,5.5,16.0
57,6e6978f71f90c44f3d5e56ad9f6870f8,TMDC-H,Ta1 Te2,Te1,187,6.288821077534331,0.4622759788957227,0.0436929009562114,3.698531407008334,3.3191843931150496e-11,3.277133682644083,3.885451239191508,-17.2519964996713,-0.3419641531453561,4.912067621056498,-0.4063215043571632,4.505746116699335,8.033333333333333,8.522923333333333,148.66666666666666,17.0,1.9,17.256666666666668,13.1,7.54957,16650.0,48.0,170.0,2.0,19.0,0.0,1.5,1.45,10.85,5.5,16.0
58,9ba7ba7844678de0875d4f7f8e2a65f3,TMDC-H,Zr1 S2,S1,187,3.52662197670296,0.3706959482958897,0.1898058842895633,3.57141330342367,-8.098324337756431e-15,1.2874188110303828,0.0,-19.746170899355786,-1.3956855922078937,6.374960314289655,-2.424141345824272,3.950818968465383,7.899999999999999,9.117973333333332,128.33333333333334,5.333333333333333,2.1633333333333336,15.026666666666666,17.9,6.6339,6511.0,44.0,175.0,2.0,4.0,0.0,1.33,1.55,14.02,2.9,6.0
59,2e13d1ad7e24f348d3bdf53a0951d559,TMDC-H,Cu1 S2,S1,187,5.719635556164372,0.3096701353208532,0.3014325331041672,3.7390133436440967,4.6438045459699214e-14,1.0209004694192847,0.9314659172119288,-11.352373126794362,0.1599744373993292,4.387340349694549,-1.7153255252455144,2.6720148244490343,3.983333333333333,9.482133333333334,114.0,7.666666666666667,2.353333333333333,12.723333333333334,6.15,7.72638,8920.0,64.0,132.0,1.0,11.0,1.0,1.9,1.35,7.11,2.9,6.0
60,ec4d2298f7ec51ed01779f3857d08009,TMDC-H,Ir1 Se2,Se1,187,20.33256122716086,0.9532517992452568,0.4200608266043227,3.558464009037558,6.224941500520696e-09,2.9546661697169654,2.297422831139284,-16.096722112430804,0.0482049271575431,4.398054004704544,-0.3592671948732435,4.038786809831301,5.046666666666667,9.4906,127.0,18.33333333333333,2.433333333333333,13.786666666666669,7.6,8.96702,22560.0,60.0,141.0,2.0,23.0,0.0,2.2,1.35,8.52,3.77,16.0
61,71b901fbd5d39c505bd009f2326ad43d,TMDC-H,Nb1 S2,S1,187,4.264983013946023,0.3700777467829961,0.0,3.344446227896275,1.0112835548080311e-08,1.4852711156235414,2.608209268559131,-21.73643621413805,-1.0846312057545795,6.081518745065466,-1.847484055399915,4.234034689665551,7.166666666666667,9.159623333333334,124.66666666666669,5.666666666666667,2.2533333333333334,13.963333333333331,15.7,6.75885,8570.0,47.0,164.0,1.0,5.0,1.0,1.6,1.45,10.83,2.9,6.0
62,604201a2dd0d56c1bf53a32db47745a4,TMDC-H,Re1 Se2,Se1,187,43.65097200996629,0.3918397481437935,0.3080405014997396,3.456300024549175,-4.35537404484618e-09,3.052424238769922,2.520028853024501,-18.907027393955204,-0.0945906385817553,3.799761328586944,0.5011173101404944,4.300878638727438,5.746666666666666,9.112766666666667,130.33333333333334,17.666666666666668,2.333333333333333,13.9,9.7,7.83352,21020.0,54.0,151.0,2.0,21.0,0.0,1.9,1.35,8.86,3.77,16.0
63,512cf1dcb40d846d61afb3d89ec700c1,TMDC-H,Ti1 Se2,Se1,187,7.311015189716854,0.4035750199911839,0.117200156533433,3.4952858915483525,-3.2528469118901974e-14,1.7707464891971043,0.0,-16.670125347093062,-1.0049232087240585,5.872051445473053,-1.89181520798284,3.980236237490213,7.38,8.777633333333334,133.33333333333334,12.0,2.2133333333333334,14.493333333333334,14.6,6.82812,4507.0,43.0,160.0,2.0,4.0,0.0,1.54,1.4,10.64,3.77,16.0
64,9bdb2514c6b1e2cd673c02cde847c9b7,TMDC-H,Ge1 Te2,Te1,187,13.314987030914256,0.5277713111386932,0.2606463839064978,3.606409273763087,-5.056218414870012e-14,2.5202396547123405,1.917264200334672,-10.33037169322008,0.1983664577745732,4.853125590474619,-0.5632500486353443,4.289875541839274,5.613333333333333,8.639543333333334,132.0,15.333333333333334,2.07,18.183333333333334,5.84,7.89943,5323.0,79.0,120.0,2.0,14.0,0.0,2.01,1.25,13.63,5.5,16.0
